,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
41,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.08,0.9,0.020000000000000014,0.5,0.3,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
42,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.08,0.9,0.020000000000000014,0.85,0.9,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
43,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.08,0.9,0.020000000000000014,0.2,0.89,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
44,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.08,0.9,0.020000000000000014,0.9,0.2,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
45,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.1,0.05,0.85,0.1,0.05,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
46,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.1,0.05,0.85,0.3,0.5,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
47,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.1,0.05,0.85,0.9,0.85,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
48,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.1,0.05,0.85,0.89,0.2,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
49,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.1,0.05,0.85,0.2,0.9,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
50,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.4,0.48,0.12,0.1,0.05,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
51,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.4,0.48,0.12,0.3,0.5,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
52,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.4,0.48,0.12,0.9,0.85,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
53,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.4,0.48,0.12,0.89,0.2,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
54,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.4,0.48,0.12,0.2,0.9,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
55,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.9,0.08,0.020000000000000014,0.1,0.05,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
56,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.9,0.08,0.020000000000000014,0.3,0.5,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
57,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.9,0.08,0.020000000000000014,0.9,0.85,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
58,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.9,0.08,0.020000000000000014,0.89,0.2,0.06262350046887369,0.06262350046887355,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
59,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.9,0.08,0.020000000000000014,0.2,0.9,0.06262350046887348,0.06262350046887374,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
60,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.05,0.1,0.85,0.05,0.1,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
61,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.05,0.1,0.85,0.5,0.3,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
62,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.05,0.1,0.85,0.85,0.9,0.13693050922016475,0.13693050922017053,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
63,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.05,0.1,0.85,0.2,0.89,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
64,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.05,0.1,0.85,0.9,0.2,0.13693050922017067,0.1369305092201646,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
65,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.48,0.4,0.12,0.05,0.1,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
66,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.48,0.4,0.12,0.5,0.3,0.13693050922017067,0.1369305092201646,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
67,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.48,0.4,0.12,0.85,0.9,0.13693050922017067,0.1369305092201646,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
68,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.48,0.4,0.12,0.2,0.89,0.13693050922016475,0.13693050922017053,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
69,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.48,0.4,0.12,0.9,0.2,0.13693050922017067,0.1369305092201646,0.7261389815596646,1.0,1.0,1.1586552539314572,500000,True,0.0
70,-2.0,0.15730535589982694,0.0013498980316301035,1.0,0.0,0.08,0.9,0.020000000000000014,0.05,0.1,0.13693050922016475,0.13693050922017053,0.7261389815596647,1.0,1.0,1.1586552539314572,500000,True,0.0
