,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
73,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.40879562928828,0.40879562928828,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740128,500000,True,0.0
74,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
75,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.06262350046887355,0.06262350046887369,0.8747529990622528,0.9999999999999999,0.9999999999999999,1.066807201268858,500000,True,0.0
76,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.33333333333333326,0.3333333333333335,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
77,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.40879562928827995,0.40879562928827995,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740132,500000,True,0.0
78,0.5,0.3413447460685429,0.5,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.4569186448463271,0.4569186448463271,0.0861627103073458,0.9999999999999999,0.9999999999999999,1.8413447460685428,500000,True,0.0
79,2.0,0.06059753594308194,0.9331927987311419,0.5,0.0,0.05,0.1,0.85,0.05,0.1,0.49844274866374283,0.49844274866374283,0.0031145026725143475,0.9999999999999999,0.9999999999999999,1.9937903346742238,500000,True,0.0
80,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.06262350046887374,0.06262350046887348,0.8747529990622528,0.9999999999999999,0.9999999999999999,1.066807201268858,500000,True,0.0
81,-0.5,0.3413447460685429,0.15865525393145707,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
82,0.0,0.38292492254802624,0.3085375387259869,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.40879562928828,0.4087956292882799,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740132,500000,True,0.0
